date,target_tonnage,actual_production_tonnes,shortfall_gap_tonnes,is_shortfall,rainfall_mm,soil_moisture,ambient_temp_c,ndvi,ndwi,land_surface_temp_c,excavator_ex01_avail,excavator_ex02_avail,excavator_avg_avail,active_haul_trucks,truck_avail_pct,crusher_avail_pct,blast_delay_days,haul_efficiency,shift_efficiency
2021-06-19,1683.3,1043.3,-640.0,1,2.5,0.368,31.2,0.588,0.076,32.8,0.92,0.47,0.7,6,1.0,0.56,0,0.9,0.95
2021-06-20,1683.3,1696.6,13.3,0,0.2,0.352,25.7,0.618,0.044,27.4,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.9
2021-06-21,1683.3,1345.3,-338.0,1,6.4,0.396,30.5,0.613,0.057,32.0,0.92,0.61,0.76,5,0.83,0.94,0,0.89,0.89
2021-06-22,1683.3,1654.8,-28.5,0,6.5,0.396,29.6,0.642,0.022,31.1,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.93
2021-06-23,1683.3,1124.2,-559.1,1,4.0,0.379,30.7,0.597,0.023,32.4,0.69,0.9,0.8,5,0.83,0.94,1,0.89,0.98
2021-06-24,1683.3,956.0,-727.3,1,49.5,0.703,31.6,0.612,0.2,31.6,0.62,0.9,0.76,6,1.0,0.94,1,0.65,0.95
2021-06-25,1683.3,844.7,-838.6,1,2.5,0.368,30.9,0.57,0.031,32.6,0.92,0.36,0.64,6,1.0,0.94,1,0.9,0.88
2021-06-26,1683.3,1439.8,-243.5,1,35.9,0.607,25.9,0.606,0.158,26.4,0.92,0.9,0.91,6,1.0,0.94,0,0.68,0.99
2021-06-27,1683.3,1234.5,-448.8,1,14.5,0.453,30.7,0.592,0.091,32.0,0.92,0.9,0.91,4,0.67,0.94,0,0.87,0.96
2021-06-28,1683.3,1888.3,205.0,0,4.9,0.385,31.8,0.593,0.06,33.4,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.99
2021-06-29,1683.3,1650.4,-32.9,0,0.1,0.35,25.2,0.574,-0.005,27.0,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.93
2021-06-30,1683.3,1288.8,-394.5,1,2.3,0.366,26.8,0.596,0.062,28.5,0.92,0.9,0.91,4,0.67,0.94,0,0.9,0.92
2021-07-01,1683.3,1245.6,-437.7,1,4.0,0.378,28.6,0.592,0.062,30.2,0.92,0.9,0.91,6,1.0,0.94,1,0.89,0.93
2021-07-02,1683.3,987.4,-695.9,1,18.8,0.484,23.4,0.599,0.095,24.5,0.92,0.9,0.91,4,0.67,0.63,0,0.86,0.89
2021-07-03,1683.3,652.7,-1030.6,1,48.8,0.699,22.7,0.564,0.186,22.7,0.92,0.9,0.91,6,1.0,0.94,2,0.65,0.93
2021-07-04,1683.3,1474.3,-209.0,1,4.4,0.381,27.4,0.6,0.052,29.0,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.9
2021-07-05,1683.3,1221.8,-461.5,1,2.7,0.37,32.3,0.627,0.072,34.0,0.92,0.9,0.91,5,0.83,0.61,0,0.9,0.92
2021-07-06,1683.3,1594.2,-89.1,0,4.8,0.384,28.4,0.619,0.098,30.0,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.91
2021-07-07,1683.3,1254.0,-429.3,1,2.0,0.364,27.1,0.605,0.022,28.8,0.92,0.62,0.77,6,1.0,0.94,1,0.9,0.99
2021-07-08,1683.3,1451.9,-231.4,1,2.3,0.366,30.7,0.629,0.047,32.4,0.92,0.9,0.91,5,0.83,0.74,0,0.9,0.98
2021-07-09,1683.3,626.5,-1056.8,1,61.0,0.785,23.0,0.607,0.166,22.6,0.92,0.9,0.91,6,1.0,0.94,2,0.63,0.85
2021-07-10,1683.3,1622.6,-60.7,0,13.7,0.448,28.0,0.6,0.087,29.2,0.92,0.9,0.91,6,1.0,0.94,0,0.87,0.92
2021-07-11,1683.3,1627.1,-56.2,0,25.3,0.531,30.0,0.61,0.082,30.9,0.92,0.9,0.91,6,1.0,0.94,0,0.85,0.93
2021-07-12,1683.3,1213.0,-470.3,1,33.3,0.588,27.2,0.576,0.155,27.7,0.92,0.9,0.91,6,1.0,0.94,0,0.69,0.87
2021-07-13,1683.3,751.1,-932.2,1,77.9,0.907,23.7,0.62,0.279,22.6,0.92,0.9,0.91,5,0.83,0.94,1,0.6,0.93
2021-07-14,1683.3,1045.5,-637.8,1,22.7,0.512,28.6,0.575,0.136,29.5,0.65,0.9,0.77,4,0.67,0.94,0,0.86,0.84
2021-07-15,1683.3,971.3,-712.0,1,51.4,0.717,23.8,0.578,0.182,23.7,0.92,0.9,0.91,6,1.0,0.94,1,0.65,0.94
2021-07-16,1683.3,1242.3,-441.0,1,0.2,0.351,29.2,0.591,0.083,30.9,0.92,0.48,0.7,5,0.83,0.94,0,0.9,0.89
2021-07-17,1683.3,637.0,-1046.3,1,111.5,0.95,26.0,0.594,0.268,24.7,0.92,0.6,0.76,5,0.83,0.94,1,0.58,0.86
2021-07-18,1683.3,411.5,-1271.8,1,56.6,0.755,34.2,0.597,0.193,33.9,0.92,0.9,0.91,6,1.0,0.94,3,0.64,0.84
2021-07-19,1683.3,1507.1,-176.2,1,23.3,0.516,32.2,0.606,0.106,33.1,0.92,0.9,0.91,5,0.83,0.94,0,0.86,0.93
2021-07-20,1683.3,536.3,-1147.0,1,48.8,0.698,31.6,0.624,0.168,31.6,0.92,0.9,0.91,6,1.0,0.94,3,0.65,0.95
2021-07-21,1683.3,999.4,-683.9,1,39.8,0.635,18.7,0.613,0.175,20.0,0.92,0.9,0.91,5,0.83,0.62,0,0.67,0.94
2021-07-22,1683.3,1233.3,-450.0,1,1.5,0.36,29.8,0.586,0.033,31.5,0.42,0.9,0.66,6,1.0,0.74,0,0.9,0.93
2021-07-23,1683.3,1528.1,-155.2,1,8.1,0.408,31.2,0.621,0.076,32.7,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.91
2021-07-24,1683.3,1178.1,-505.2,1,1.5,0.361,29.1,0.597,0.055,30.8,0.92,0.9,0.91,4,0.67,0.94,0,0.9,0.89
2021-07-25,1683.3,1084.5,-598.8,1,22.8,0.513,23.3,0.586,0.115,24.3,0.92,0.9,0.91,4,0.67,0.94,0,0.86,0.88
2021-07-26,1683.3,1116.6,-566.7,1,31.3,0.574,32.7,0.601,0.157,33.3,0.92,0.9,0.91,5,0.83,0.94,0,0.69,0.94
2021-07-27,1683.3,1207.3,-476.0,1,2.2,0.366,27.3,0.605,0.05,28.9,0.92,0.9,0.91,4,0.67,0.94,0,0.9,0.94
2021-07-28,1683.3,1064.0,-619.3,1,40.9,0.642,27.5,0.578,0.15,27.8,0.92,0.51,0.71,5,0.83,0.94,0,0.67,0.89
2021-07-29,1683.3,1197.8,-485.5,1,4.0,0.379,26.8,0.581,0.058,28.4,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.89
2021-07-30,1683.3,1196.7,-486.6,1,0.8,0.356,27.0,0.574,0.048,28.7,0.65,0.9,0.77,5,0.83,0.61,0,0.9,0.95
2021-07-31,1683.3,1370.0,-313.3,1,24.3,0.523,35.8,0.565,0.115,36.6,0.92,0.9,0.91,5,0.83,0.94,0,0.85,0.9
2021-08-01,1683.3,1159.9,-523.4,1,28.3,0.552,27.8,0.624,0.113,28.6,0.92,0.33,0.62,4,0.67,0.94,0,0.85,0.95
2021-08-02,1683.3,1627.0,-56.3,0,4.7,0.383,29.8,0.614,0.039,31.4,0.92,0.9,0.91,5,0.83,0.94,0,0.89,0.97
2021-08-03,1683.3,886.2,-797.1,1,102.9,0.95,26.8,0.608,0.27,25.5,0.92,0.9,0.91,6,1.0,0.94,1,0.58,0.92
2021-08-04,1683.3,1187.1,-496.2,1,3.3,0.373,26.4,0.584,0.06,28.1,0.92,0.9,0.91,4,0.67,0.94,0,0.9,0.93
2021-08-05,1683.3,1412.1,-271.2,1,2.8,0.37,27.6,0.618,0.038,29.3,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.89
2021-08-06,1683.3,1799.5,116.2,0,3.8,0.377,27.2,0.61,0.05,28.8,0.92,0.9,0.91,6,1.0,0.94,0,0.89,1.0
2021-08-07,1683.3,1714.9,31.6,0,9.5,0.418,28.9,0.58,0.039,30.3,0.92,0.9,0.91,6,1.0,0.94,0,0.88,0.94
2021-08-08,1683.3,880.0,-803.3,1,107.5,0.95,26.4,0.639,0.274,25.1,0.92,0.9,0.91,5,0.83,0.94,1,0.58,1.0
2021-08-09,1683.3,752.2,-931.1,1,50.1,0.708,27.5,0.598,0.158,27.5,0.92,0.63,0.78,5,0.83,0.94,1,0.65,0.93
2021-08-10,1683.3,793.4,-889.9,1,31.7,0.577,26.9,0.575,0.144,27.5,0.92,0.9,0.91,5,0.83,0.94,1,0.69,0.88
2021-08-11,1683.3,980.1,-703.2,1,6.9,0.399,31.6,0.621,0.052,33.1,0.58,0.38,0.48,5,0.83,0.94,0,0.89,0.97
2021-08-12,1683.3,1281.8,-401.5,1,2.5,0.368,26.2,0.607,0.079,27.9,0.92,0.9,0.91,6,1.0,0.64,0,0.9,0.92
2021-08-13,1683.3,1691.9,8.6,0,0.3,0.352,24.9,0.598,0.044,26.6,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.93
2021-08-14,1683.3,1742.5,59.2,0,17.7,0.476,22.7,0.645,0.128,23.9,0.92,0.9,0.91,6,1.0,0.94,0,0.87,0.95
2021-08-15,1683.3,438.6,-1244.7,1,209.2,0.95,29.6,0.589,0.283,28.3,0.92,0.42,0.67,5,0.83,0.94,2,0.58,0.87
2021-08-16,1683.3,1203.1,-480.2,1,0.5,0.353,31.0,0.602,0.015,32.7,0.42,0.9,0.66,5,0.83,0.94,0,0.9,0.9
2021-08-17,1683.3,1082.8,-600.5,1,3.6,0.376,23.8,0.576,0.02,25.4,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.9
2021-08-18,1683.3,1045.0,-638.3,1,30.2,0.565,27.1,0.584,0.158,27.8,0.92,0.9,0.91,5,0.83,0.94,0,0.69,0.88
2021-08-19,1683.3,1734.4,51.1,0,23.6,0.518,23.2,0.571,0.124,24.1,0.92,0.9,0.91,6,1.0,0.94,0,0.85,0.98
2021-08-20,1683.3,1517.5,-165.8,1,3.0,0.371,29.6,0.582,0.066,31.3,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.94
2021-08-21,1683.3,1612.6,-70.7,0,0.2,0.352,26.7,0.598,0.037,28.4,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.9
2021-08-22,1683.3,1366.5,-316.8,1,2.7,0.37,34.4,0.613,0.047,36.1,0.92,0.9,0.91,6,1.0,0.68,0,0.9,0.93
2021-08-23,1683.3,1714.5,31.2,0,1.2,0.359,28.1,0.567,0.04,29.8,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.9
2021-08-24,1683.3,818.4,-864.9,1,135.5,0.95,26.7,0.601,0.306,25.4,0.92,0.9,0.91,6,1.0,0.94,1,0.58,0.89
2021-08-25,1683.3,742.1,-941.2,1,68.2,0.837,26.9,0.625,0.247,26.2,0.92,0.9,0.91,5,0.83,0.94,1,0.62,0.93
2021-08-26,1683.3,1670.4,-12.9,0,3.4,0.374,25.2,0.647,0.057,26.8,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.91
2021-08-27,1683.3,1591.1,-92.2,0,3.3,0.373,27.0,0.62,0.059,28.6,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.87
2021-08-28,1683.3,880.8,-802.5,1,57.5,0.761,29.0,0.571,0.217,28.7,0.92,0.64,0.78,5,0.83,0.94,1,0.64,0.96
2021-08-29,1683.3,1649.4,-33.9,0,7.0,0.4,30.2,0.565,0.047,31.7,0.92,0.9,0.91,5,0.83,0.94,0,0.89,1.0
2021-08-30,1683.3,1571.6,-111.7,0,23.1,0.515,26.6,0.593,0.111,27.6,0.92,0.9,0.91,6,1.0,0.94,0,0.86,0.84
2021-08-31,1683.3,1085.9,-597.4,1,39.9,0.635,23.2,0.595,0.156,23.5,0.92,0.35,0.63,5,0.83,0.94,0,0.67,0.91
2021-09-01,1683.3,1333.4,-349.9,1,4.4,0.381,28.2,0.603,0.089,29.8,0.52,0.9,0.71,5,0.83,0.94,0,0.89,0.95
2021-09-02,1683.3,1256.4,-426.9,1,4.0,0.379,27.3,0.601,0.058,28.9,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.97
2021-09-03,1683.3,1152.8,-530.5,1,4.4,0.381,25.7,0.611,0.058,27.3,0.92,0.9,0.91,4,0.67,0.94,0,0.89,0.89
2021-09-04,1683.3,1243.7,-439.6,1,0.7,0.355,24.9,0.624,0.065,26.7,0.92,0.9,0.91,5,0.83,0.94,1,0.9,0.92
2021-09-05,1683.3,1399.1,-284.2,1,5.3,0.388,28.0,0.605,0.042,29.6,0.92,0.57,0.74,6,1.0,0.94,0,0.89,0.96
2021-09-06,1683.3,792.3,-891.0,1,13.9,0.449,33.7,0.561,0.077,34.9,0.92,0.9,0.91,4,0.67,0.94,1,0.87,0.94
2021-09-07,1683.3,1587.1,-96.2,0,7.0,0.4,27.1,0.617,0.089,28.6,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.87
2021-09-08,1683.3,1288.6,-394.7,1,12.5,0.439,33.1,0.561,0.093,34.4,0.92,0.42,0.67,6,1.0,0.94,0,0.88,0.94
2021-09-09,1683.3,1417.4,-265.9,1,42.4,0.653,25.4,0.624,0.171,25.6,0.92,0.9,0.91,6,1.0,0.94,0,0.67,0.97
2021-09-10,1683.3,1393.1,-290.2,1,20.5,0.496,28.2,0.604,0.092,29.2,0.92,0.58,0.75,5,0.83,0.94,0,0.86,0.89
2021-09-11,1683.3,1102.9,-580.4,1,1.7,0.362,30.3,0.622,0.057,32.0,0.51,0.64,0.57,4,0.67,0.94,0,0.9,1.0
2021-09-12,1683.3,1625.6,-57.7,0,8.6,0.411,25.3,0.607,0.103,26.7,0.92,0.9,0.91,6,1.0,0.94,0,0.88,0.88
2021-09-13,1683.3,1628.3,-55.0,0,23.1,0.515,25.4,0.58,0.115,26.3,0.92,0.9,0.91,6,1.0,0.94,0,0.86,0.88
2021-09-14,1683.3,1648.6,-34.7,0,4.5,0.382,27.3,0.626,0.099,28.9,0.92,0.9,0.91,6,1.0,0.94,0,0.89,0.94
2021-09-15,1683.3,1588.1,-95.2,0,9.8,0.42,28.7,0.616,0.065,30.1,0.92,0.9,0.91,6,1.0,0.94,0,0.88,0.92
2021-09-16,1683.3,1660.7,-22.6,0,1.5,0.361,30.1,0.604,0.08,31.8,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.91
2021-09-17,1683.3,1725.3,42.0,0,1.0,0.357,31.9,0.627,0.039,33.7,0.92,0.9,0.91,6,1.0,0.94,0,0.9,0.94
2021-09-18,1683.3,675.8,-1007.5,1,69.1,0.844,31.4,0.604,0.235,30.7,0.92,0.9,0.91,6,1.0,0.94,2,0.61,0.91
2021-09-19,1683.3,1127.7,-555.6,1,39.2,0.63,20.3,0.575,0.135,20.7,0.92,0.9,0.91,5,0.83,0.94,0,0.67,0.95
2021-09-20,1683.3,945.9,-737.4,1,13.5,0.446,29.3,0.627,0.07,30.6,0.92,0.9,0.91,6,1.0,0.53,0,0.88,0.89
2021-09-21,1683.3,913.8,-769.5,1,4.4,0.381,24.8,0.599,0.074,26.4,0.92,0.45,0.69,5,0.83,0.94,1,0.89,0.92
2021-09-22,1683.3,1246.8,-436.5,1,2.0,0.364,29.5,0.567,0.07,31.1,0.92,0.9,0.91,4,0.67,0.94,0,0.9,0.93
2021-09-23,1683.3,1397.1,-286.2,1,2.9,0.371,30.6,0.624,0.068,32.2,0.92,0.9,0.91,5,0.83,0.94,0,0.9,0.89
2021-09-24,1683.3,1147.5,-535.8,1,34.3,0.595,26.9,0.609,0.105,27.4,0.44,0.9,0.67,5,0.83,0.94,0,0.68,0.93
2021-09-25,1683.3,596.2,-1087.1,1,45.1,0.672,29.7,0.602,0.176,29.8,0.92,0.9,0.91,5,0.83,0.94,2,0.66,0.91
2021-09-26,1683.3,894.6,-788.7,1,2.0,0.364,27.4,0.596,0.042,29.1,0.92,0.4,0.66,6,1.0,0.94,1,0.9,0.89
2021-09-27,1683.3,522.3,-1161.0,1,55.0,0.743,26.0,0.552,0.212,25.8,0.92,0.9,0.91,5,0.83,0.94,2,0.64,0.94
2021-09-28,1683.3,1299.1,-384.2,1,2.9,0.371,24.9,0.61,0.06,26.5,0.92,0.5,0.71,5,0.83,0.94,0,0.9,0.96
2021-09-29,1683.3,1156.1,-527.2,1,11.6,0.433,25.9,0.639,0.055,27.3,0.92,0.9,0.91,4,0.67,0.94,0,0.88,0.91
2021-09-30,1683.3,1261.0,-422.3,1,4.1,0.379,29.4,0.592,0.074,31.0,0.92,0.48,0.7,5,0.83,0.94,0,0.89,0.87
2021-10-01,1783.3,1798.1,14.8,0,0.0,0.12,22.9,0.276,-0.08,25.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,1.0
2021-10-02,1783.3,1765.7,-17.6,0,0.0,0.12,23.7,0.257,-0.034,26.6,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.91
2021-10-03,1783.3,1766.2,-17.1,0,0.0,0.12,25.2,0.243,-0.064,28.1,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.96
2021-10-04,1783.3,1272.6,-510.7,1,0.0,0.12,22.4,0.254,-0.033,25.3,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.93
2021-10-05,1783.3,1388.6,-394.7,1,0.0,0.12,24.0,0.241,-0.04,26.9,0.92,0.6,0.76,5,0.83,0.94,0,0.97,0.9
2021-10-06,1783.3,1648.0,-135.3,0,0.0,0.12,28.0,0.269,-0.077,30.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2021-10-07,1783.3,847.3,-936.0,1,0.0,0.12,27.9,0.254,-0.069,30.8,0.46,0.48,0.47,6,1.0,0.94,0,0.97,0.86
2021-10-08,1783.3,1634.3,-149.0,0,0.0,0.12,25.3,0.257,-0.04,28.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.9
2021-10-09,1783.3,1589.8,-193.5,1,0.0,0.12,23.8,0.266,-0.044,26.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2021-10-10,1783.3,1188.4,-594.9,1,0.0,0.12,24.4,0.249,-0.037,27.3,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.9
2021-10-11,1783.3,1176.0,-607.3,1,0.0,0.12,15.5,0.236,-0.038,20.0,0.92,0.9,0.91,6,1.0,0.62,0,0.97,0.85
2021-10-12,1783.3,1745.6,-37.7,0,0.0,0.12,15.1,0.251,-0.046,20.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.97
2021-10-13,1783.3,1269.6,-513.7,1,0.0,0.12,24.1,0.278,-0.038,27.0,0.4,0.9,0.65,5,0.83,0.94,0,0.97,0.94
2021-10-14,1783.3,1387.5,-395.8,1,0.5,0.122,32.8,0.219,-0.053,35.7,0.92,0.58,0.75,6,1.0,0.94,0,0.97,0.92
2021-10-15,1783.3,994.1,-789.2,1,0.0,0.12,21.9,0.261,-0.062,24.8,0.92,0.9,0.91,4,0.67,0.94,1,0.97,0.95
2021-10-16,1783.3,963.7,-819.6,1,0.0,0.12,19.5,0.249,-0.032,22.4,0.92,0.59,0.76,4,0.67,0.94,1,0.97,0.92
2021-10-17,1783.3,1590.0,-193.3,1,0.0,0.12,23.1,0.265,-0.076,26.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2021-10-18,1783.3,1620.0,-163.3,1,0.0,0.12,26.0,0.223,-0.077,28.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2021-10-19,1783.3,1693.7,-89.6,0,0.0,0.12,24.6,0.259,-0.026,27.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2021-10-20,1783.3,1332.3,-451.0,1,0.0,0.12,28.3,0.211,-0.073,31.2,0.92,0.9,0.91,5,0.83,0.71,0,0.97,0.91
2021-10-21,1783.3,1341.2,-442.1,1,0.0,0.12,24.7,0.239,-0.035,27.6,0.62,0.9,0.76,5,0.83,0.94,0,0.97,0.9
2021-10-22,1783.3,1548.8,-234.5,1,0.0,0.12,23.8,0.238,-0.038,26.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.91
2021-10-23,1783.3,1531.7,-251.6,1,0.0,0.12,18.8,0.291,-0.065,21.7,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2021-10-24,1783.3,1546.4,-236.9,1,0.0,0.12,20.6,0.278,-0.038,23.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.87
2021-10-25,1783.3,1251.9,-531.4,1,0.0,0.12,17.2,0.257,-0.02,20.1,0.92,0.9,0.91,5,0.83,0.67,0,0.97,0.91
2021-10-26,1783.3,1406.4,-376.9,1,0.0,0.12,24.6,0.241,-0.064,27.5,0.52,0.9,0.71,6,1.0,0.94,0,0.97,0.95
2021-10-27,1783.3,1682.4,-100.9,0,0.0,0.12,24.6,0.252,-0.056,27.5,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.93
2021-10-28,1783.3,1677.9,-105.4,0,0.0,0.12,25.3,0.241,-0.062,28.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2021-10-29,1783.3,1196.2,-587.1,1,0.0,0.12,21.8,0.251,-0.056,24.7,0.92,0.37,0.64,4,0.67,0.94,0,0.97,0.92
2021-10-30,1783.3,1595.6,-187.7,1,0.0,0.12,23.6,0.285,-0.063,26.5,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.92
2021-10-31,1783.3,1215.1,-568.2,1,0.0,0.12,28.1,0.237,-0.046,31.0,0.45,0.9,0.67,6,1.0,0.94,0,0.97,0.86
2021-11-01,1783.3,1807.3,24.0,0,0.3,0.121,17.5,0.276,-0.072,20.4,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.97
2021-11-02,1783.3,1169.6,-613.7,1,0.0,0.12,24.2,0.253,-0.098,27.1,0.92,0.9,0.91,5,0.83,0.94,1,0.97,0.87
2021-11-03,1783.3,1613.2,-170.1,1,0.0,0.12,19.4,0.281,-0.033,22.3,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.96
2021-11-04,1783.3,1692.5,-90.8,0,0.0,0.12,32.1,0.197,-0.075,35.0,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.93
2021-11-05,1783.3,1622.1,-161.2,1,0.0,0.12,21.8,0.22,-0.046,24.7,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.94
2021-11-06,1783.3,1295.5,-487.8,1,0.0,0.12,23.1,0.24,-0.035,26.0,0.92,0.9,0.91,6,1.0,0.94,1,0.97,0.92
2021-11-07,1783.3,1481.2,-302.1,1,0.0,0.12,26.7,0.248,-0.074,29.6,0.92,0.62,0.77,5,0.83,0.94,0,0.97,0.92
2021-11-08,1783.3,1281.9,-501.4,1,0.0,0.12,33.3,0.265,-0.047,36.2,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.9
2021-11-09,1783.3,1629.5,-153.8,1,0.0,0.12,23.1,0.264,-0.054,26.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2021-11-10,1783.3,1246.1,-537.2,1,0.3,0.122,16.9,0.239,-0.035,20.0,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.9
2021-11-11,1783.3,1755.1,-28.2,0,0.0,0.12,25.5,0.271,-0.065,28.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.97
2021-11-12,1783.3,1626.5,-156.8,1,0.0,0.12,21.5,0.247,-0.063,24.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.88
2021-11-13,1783.3,1579.2,-204.1,1,0.0,0.12,28.7,0.243,-0.016,31.6,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.87
2021-11-14,1783.3,1637.5,-145.8,0,0.0,0.12,17.2,0.274,-0.067,20.1,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2021-11-15,1783.3,1079.0,-704.3,1,0.0,0.12,23.4,0.226,-0.008,26.3,0.45,0.9,0.67,5,0.83,0.94,0,0.97,0.87
2021-11-16,1783.3,1714.4,-68.9,0,0.0,0.12,25.1,0.24,-0.06,28.0,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.96
2021-11-17,1783.3,1627.1,-156.2,1,0.0,0.12,31.9,0.238,-0.079,34.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2021-11-18,1783.3,1617.0,-166.3,1,0.0,0.12,20.0,0.254,-0.076,22.9,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.93
2021-11-19,1783.3,1725.8,-57.5,0,0.0,0.12,26.9,0.256,-0.044,29.8,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.92
2021-11-20,1783.3,1765.5,-17.8,0,0.6,0.123,25.5,0.254,-0.051,28.4,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.98
2021-11-21,1783.3,1557.3,-226.0,1,0.0,0.12,23.0,0.238,-0.049,25.9,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.86
2021-11-22,1783.3,1653.3,-130.0,0,0.0,0.12,21.9,0.237,-0.034,24.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.97
2021-11-23,1783.3,1257.0,-526.3,1,0.0,0.12,22.6,0.25,-0.049,25.5,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.93
2021-11-24,1783.3,1272.8,-510.5,1,0.0,0.12,21.2,0.259,-0.078,24.1,0.92,0.39,0.66,5,0.83,0.94,0,0.97,0.94
2021-11-25,1783.3,1215.0,-568.3,1,0.0,0.12,27.0,0.283,-0.048,29.9,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.94
2021-11-26,1783.3,1096.3,-687.0,1,0.0,0.12,21.8,0.227,-0.077,24.7,0.92,0.9,0.91,6,1.0,0.59,0,0.97,0.91
2021-11-27,1783.3,1335.4,-447.9,1,0.0,0.12,27.3,0.267,-0.043,30.2,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.95
2021-11-28,1783.3,1710.2,-73.1,0,0.0,0.12,27.3,0.253,-0.071,30.2,0.92,0.9,0.91,6,1.0,0.94,0,0.97,0.89
2021-11-29,1783.3,1436.7,-346.6,1,0.0,0.12,27.6,0.232,-0.09,30.5,0.92,0.9,0.91,5,0.83,0.74,0,0.97,0.93
2021-11-30,1783.3,1326.7,-456.6,1,0.0,0.12,29.3,0.264,-0.054,32.2,0.92,0.9,0.91,5,0.83,0.94,1,0.97,0.92
2021-12-01,1783.3,1228.0,-555.3,1,0.0,0.12,26.0,0.253,-0.062,28.9,0.92,0.9,0.91,4,0.67,0.94,0,0.97,0.88
2021-12-02,1783.3,1571.5,-211.8,1,0.0,0.12,26.7,0.283,-0.071,29.6,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.9
2021-12-03,1783.3,1573.6,-209.7,1,3.2,0.136,24.2,0.256,-0.029,27.0,0.92,0.9,0.91,6,1.0,0.94,0,0.96,0.85
2021-12-04,1783.3,1440.0,-343.3,1,0.0,0.12,26.3,0.231,-0.045,29.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.83
2021-12-05,1783.3,1622.7,-160.6,1,0.0,0.12,22.3,0.235,-0.057,25.2,0.92,0.9,0.91,5,0.83,0.94,0,0.97,0.94
2021-12-06,1783.3,1748.4,-34.9,0,0.0,0.12,24.9,0.273,-0.047,27.8,0.92,0.9,0.91,5,0.83,0.94,0,0.97,1.0
2021-12-07,1783.3,1205.3,-578.0,1,0.0,0.12,20.7,0.253,-0.069,23.6,0.44,0.9,0.67,6,1.0,0.94,0,0.97,0.88
